hotel_id,numero_habitacion,tipo
,19,Triple
98806,20,Matrimonial
98806,21,Matrimonial
98806,22,Triple
98806,23,Sencilla
,24,Triple
98818,0,Cuadruple
98818,1,Doble
98818,2,Sencilla
98818,3,Triple
98818,4,Doble
98818,5,Sencilla
98818,6,Doble
98818,7,Sencilla
98818,8,Doble
98818,9,Suite
98818,10,Matrimonial
98818,11,Cuadruple
98818,12,Triple
98818,13,Matrimonial
98852,0,Doble
,1,Sencilla
98852,2,Cuadruple
98852,3,Suite
98852,4,Doble
98852,5,Sencilla
98852,6,Sencilla
98852,7,Cuadruple
98852,,
98852,9,
98852,10,Sencilla
98852,11,Matrimonial
98852,12,Triple
98852,13,Cuadruple
98852,,Doble
98852,15,Doble
98861,0,Suite
98861,1,Doble
98861,2,Cuadruple
98861,3,Suite
98861,4,Suite
98861,5,Suite
98861,6,Doble
98861,7,Doble
98861,8,Sencilla
98861,9,Suite
98861,10,Matrimonial
98861,11,Sencilla
98861,12,Cuadruple
98861,13,Cuadruple
98861,14,Triple
98861,15,Suite
98861,16,Matrimonial
98861,17,Triple
98861,18,Suite
98861,19,Matrimonial
98861,20,Matrimonial
,,Sencilla
98861,22,Sencilla
,23,Matrimonial
98861,24,Doble
98861,25,
98873,0,Suite
98873,1,Cuadruple
98873,2,Doble
98873,3,Suite
98873,4,Triple
98873,5,Sencilla
98873,6,Matrimonial
98873,7,Doble
98873,8,Triple
98873,9,Triple
98873,10,Sencilla
98873,11,Suite
98873,12,Sencilla
98873,13,Triple
98873,14,Matrimonial
98873,15,Suite
98873,16,Sencilla
98873,17,Matrimonial
98873,18,Doble
98873,19,Cuadruple
98873,20,Doble
98873,21,Matrimonial
98873,22,Cuadruple
98873,23,Matrimonial
,24,Matrimonial
98873,25,Suite
98873,26,Sencilla
98873,27,Cuadruple
98873,28,Cuadruple
98873,29,Matrimonial
98873,30,Triple
98873,31,Matrimonial
98873,32,Matrimonial
98873,33,Suite
,34,Sencilla
98873,35,Doble
98873,36,Matrimonial
98873,37,Doble
98891,0,Triple
98891,1,Triple
98891,2,Cuadruple
98891,3,Sencilla
98891,4,Suite
98891,5,Sencilla
98891,6,Matrimonial
98891,7,Suite
,8,Cuadruple
98891,9,Suite
98891,10,Doble
98891,11,Sencilla
98891,12,Triple
98891,13,Suite
98891,14,Cuadruple
98891,15,Cuadruple
98891,16,Matrimonial
98891,17,Sencilla
98891,18,Triple
98891,19,Cuadruple
98891,20,Sencilla
98891,21,Sencilla
98891,22,Matrimonial
98891,23,Sencilla
,24,
98891,25,Sencilla
98891,26,Sencilla
98891,27,Triple
98891,28,Matrimonial
98891,29,Matrimonial
98891,,Doble
98891,31,Matrimonial
98891,32,Doble
98891,33,Cuadruple
98899,0,Triple
98899,1,Triple
98899,2,Cuadruple
98899,3,Doble
,4,Doble
98899,5,Triple
98899,6,Doble
98899,7,Doble
98899,8,Cuadruple
98899,9,Doble
98899,10,Doble
98899,11,Doble
98899,12,Matrimonial
,,Cuadruple
98899,14,Cuadruple
98899,15,Triple
,16,Suite
98899,17,Cuadruple
98899,18,Matrimonial
98899,19,Matrimonial
98899,20,Triple
98899,21,Sencilla
,22,Suite
98899,23,Triple
98899,24,Triple
98899,25,Suite
98899,26,Sencilla
98899,27,Triple
98902,0,Triple
98902,1,Triple
98902,2,Sencilla
98902,3,Doble
,4,Matrimonial
98902,5,Sencilla
98902,,Suite
98902,7,Doble
98902,8,Suite
98902,9,Triple
98902,10,Sencilla
,11,Suite
98902,12,Cuadruple
98902,13,Sencilla
98902,14,Triple
98902,15,Triple
98902,16,Matrimonial
98902,17,Doble
98902,18,Sencilla
98902,19,Sencilla
98902,20,Doble
98902,21,Sencilla
98902,22,Triple
98902,23,Matrimonial
98902,24,Matrimonial
98902,25,Matrimonial
98902,26,Suite
98902,27,Cuadruple
98902,28,Triple
98902,29,Matrimonial
98902,30,Matrimonial
98902,31,
98902,,Cuadruple
,33,Doble
98902,34,Sencilla
98902,35,Triple
98902,36,Cuadruple
,37,Doble
98902,38,Doble
98907,0,Suite
98907,1,Cuadruple
98907,2,Sencilla
98907,3,Cuadruple
98907,4,Suite
98907,5,
98907,6,Suite
98907,7,Suite
98907,8,Sencilla
98907,9,Doble
98907,10,Suite
98907,,Suite
98907,12,Suite
98907,13,Suite
98907,14,Doble
98907,15,Cuadruple
98907,16,Sencilla
98907,17,
98907,18,Doble
98907,19,Sencilla
98907,20,Triple
98907,,Triple
98909,0,Cuadruple
,1,Cuadruple
98909,2,Matrimonial
98909,3,Suite
98909,4,Suite
98909,5,Sencilla
98909,6,Matrimonial
98909,7,Suite
98909,8,
98909,9,Suite
98909,10,Suite
98909,11,Doble
98909,12,Suite
98909,,Suite
98909,14,Triple
98909,15,Triple
98909,16,Doble
98909,17,Suite
98909,18,Cuadruple
98909,19,Matrimonial
98909,,Doble
98909,21,Suite
98909,22,Triple
98909,23,Cuadruple
98909,24,Matrimonial
,25,Doble
98909,26,Doble
98909,27,Suite
98909,28,Triple
98909,29,Sencilla
98909,30,Matrimonial
98909,31,Suite
98909,32,Matrimonial
,33,Doble
98909,34,Cuadruple
98909,35,Sencilla
98909,36,
,0,Suite
,1,Sencilla
98916,2,Triple
98916,3,Matrimonial
98916,4,Cuadruple
98916,5,
98916,6,
98916,,Triple
98916,8,Cuadruple
98916,9,Suite
98916,,Matrimonial
98916,11,Matrimonial
98916,12,Sencilla
98916,13,Sencilla
98916,14,Sencilla
98916,15,Triple
98916,16,Suite
98916,17,Sencilla
98916,18,Suite
98916,19,Sencilla
98916,20,Cuadruple
98916,21,
98916,22,Matrimonial
98916,23,
98916,24,
98916,25,Matrimonial
98944,,Sencilla
98944,,Suite
,31,Suite
98963,,Suite
98963,,Doble
,26,
98963,,Suite
98973,0,Matrimonial
98973,1,Suite
,2,Doble
98973,3,Triple
98973,4,Triple
98973,5,Matrimonial
98973,6,Suite
98973,7,
98973,8,Sencilla
98973,9,Matrimonial
98973,10,Suite
98973,11,Suite
98973,12,Doble
98973,13,Doble
98973,14,Suite
98973,15,Sencilla
98973,16,Doble
98973,17,Triple
98973,18,Doble
98973,19,Cuadruple
98973,20,Suite
98973,21,Triple
98973,22,Triple
98973,,Doble
98973,24,Matrimonial
98973,25,Matrimonial
98973,26,Suite
98973,27,Cuadruple
98973,28,Matrimonial
,29,Sencilla
98973,30,Suite
98973,31,Doble
98973,32,Matrimonial
98973,33,Cuadruple
98973,,Triple
98988,0,Matrimonial
98988,1,Suite
98988,2,Triple
98988,3,
98988,4,Suite
,5,Doble
98988,6,Cuadruple
98988,7,Cuadruple
98988,8,Doble
98988,9,Sencilla
98988,10,Suite
98988,11,Doble
98988,12,Matrimonial
98988,13,Suite
98988,14,Doble
98988,15,Cuadruple
99000,,Matrimonial
,18,Cuadruple
99000,,Triple
99000,,Matrimonial
99000,,Doble
99018,,Suite
,19,Triple
99026,0,Cuadruple
99026,1,Matrimonial
99026,2,Sencilla
99026,3,Cuadruple
99026,4,Doble
99026,5,Suite
99026,6,Sencilla
99026,7,Suite
99026,8,Suite
99026,9,Triple
99026,10,Cuadruple
99026,11,Sencilla
99026,12,Triple
99026,13,Suite
99026,14,
99026,15,Triple
99026,16,Suite
99026,17,Matrimonial
99026,18,Triple
,19,Triple
99026,20,Suite
99026,21,Cuadruple
99026,,Sencilla
99026,23,Matrimonial
99026,24,Matrimonial
99026,25,Doble
99026,26,Sencilla
99026,27,Doble
99034,0,Doble
99034,1,Suite
99034,2,Sencilla
99034,3,Doble
99034,4,Matrimonial
99034,5,Matrimonial
99034,6,Matrimonial
99034,7,Matrimonial
99034,8,Triple
99034,9,Sencilla
99034,10,
,11,Matrimonial
99034,12,Sencilla
99034,13,Cuadruple
99034,14,Sencilla
99034,15,Doble
99034,16,Sencilla
99034,17,Cuadruple
99034,18,Doble
,19,Sencilla
99034,20,Matrimonial
99034,21,Suite
99034,22,Cuadruple
99034,23,Triple
99034,24,Suite
99034,25,
99038,0,Matrimonial
99038,1,Cuadruple
99038,2,Triple
99038,,Triple
,4,Triple
99038,5,Cuadruple
,6,Suite
99038,7,Matrimonial
99038,,Sencilla
99038,9,Doble
99038,10,
99038,11,Sencilla
99038,12,Doble
99038,,Matrimonial
99038,14,
99038,15,Suite
99038,16,Matrimonial
99038,17,Doble
99038,18,Triple
99038,19,Triple
99038,20,Matrimonial
99038,21,Sencilla
99038,22,Cuadruple
99038,23,Doble
99038,24,
99038,25,Cuadruple
99038,26,Triple
99038,27,Doble
99038,28,Doble
,29,Cuadruple
99038,30,Matrimonial
99038,,
99038,,Suite
99038,33,Suite
,,Cuadruple
,35,Matrimonial
99038,36,Matrimonial
99038,37,Suite
99038,38,
99038,39,Matrimonial
99044,0,Triple
99044,1,Suite
99044,2,Triple
99044,3,Suite
99044,4,Suite
99044,5,Matrimonial
99044,6,Suite
99044,7,Sencilla
99044,8,Sencilla
99044,9,
99044,10,Cuadruple
99044,11,Sencilla
99044,12,Sencilla
99044,13,Cuadruple
99044,14,Sencilla
99044,15,Cuadruple
,3,Cuadruple
99050,,Triple
99050,,Cuadruple
,2,Cuadruple
,10,Sencilla
,26,Cuadruple
99071,,Matrimonial
99079,,Suite
,9,Suite
99079,,Sencilla
,17,Sencilla
99083,0,Sencilla
99083,1,Triple
99083,2,Suite
99083,3,Sencilla
99083,4,Triple
99083,5,Doble
99083,6,Triple
99083,7,
99083,8,Cuadruple
99083,9,Matrimonial
99083,10,
99083,11,Matrimonial
99083,12,Matrimonial
99083,13,Matrimonial
99083,14,Doble
99083,15,Sencilla
99083,16,Doble
,17,Cuadruple
99083,18,Cuadruple
99083,19,
99083,20,Triple
99083,21,
99083,22,Sencilla
99083,23,Cuadruple
,24,Doble
99083,25,Doble
99083,26,Triple
99083,,Sencilla
99083,28,Doble
99083,29,Cuadruple
99083,30,Triple
99083,31,Doble
99083,32,Matrimonial
99083,33,Doble
99083,34,Doble
99083,35,
99083,36,Matrimonial
99083,37,Triple
99086,0,Triple
99086,,Cuadruple
99086,2,Triple
99086,3,Doble
99086,4,Cuadruple
99086,5,Suite
99086,,Cuadruple
99086,7,Suite
99086,8,Cuadruple
99086,9,Triple
99086,10,Sencilla
99086,11,Suite
99086,12,Sencilla
99086,13,Matrimonial
99086,14,Sencilla
99121,0,Doble
99121,1,Doble
99121,2,Matrimonial
99121,3,Doble
99121,4,Sencilla
99121,5,Matrimonial
99121,6,Triple
99121,7,Suite
99121,8,Sencilla
99121,9,Matrimonial
99121,10,Triple
99121,,Cuadruple
99121,12,Matrimonial
99121,13,Sencilla
99121,14,Cuadruple
99121,15,Cuadruple
99121,16,Triple
99135,0,Triple
99135,1,Sencilla
99135,2,Triple
99135,3,Sencilla
99135,,Cuadruple
99135,5,
99135,6,Triple
99135,7,Matrimonial
99135,,Suite
99135,9,Matrimonial
99135,10,Suite
99135,11,Suite
99135,12,Cuadruple
99135,13,Matrimonial
99135,14,
99135,15,Cuadruple
99135,16,Cuadruple
99135,17,Sencilla
,0,Suite
99142,1,Triple
99142,2,Triple
99142,3,Matrimonial
99142,4,Sencilla
99142,5,Suite
99142,6,Suite
99142,7,Triple
99142,8,Suite
99142,9,Doble
99142,10,Cuadruple
99142,11,Doble
99142,12,Sencilla
99142,13,Sencilla
99142,14,Triple
99142,15,
99142,16,Sencilla
99142,17,Triple
99142,18,Suite
99142,19,Triple
99142,20,Cuadruple
,21,Suite
99142,22,Sencilla
99142,23,Doble
99142,24,Matrimonial
,25,Cuadruple
99142,26,Doble
99142,27,Doble
,28,Doble
,29,Doble
99142,30,Suite
99142,31,Triple
99142,32,Triple
99142,33,Sencilla
99153,0,Sencilla
99153,1,Sencilla
99153,2,Suite
99153,3,Sencilla
99153,4,Matrimonial
99153,5,Matrimonial
99153,,Suite
99153,7,Doble
99153,8,Matrimonial
99153,9,Cuadruple
99153,10,Suite
99153,11,Cuadruple
99153,12,Doble
99153,13,Doble
99153,14,Triple
99153,15,Doble
99153,16,Cuadruple
99153,17,Triple
99153,18,Triple
99153,19,Suite
99153,20,Matrimonial
99153,21,Triple
99153,22,Suite
99153,23,Matrimonial
99153,24,Matrimonial
99153,25,Doble
99153,,Sencilla
99153,27,Sencilla
99153,28,Triple
99153,29,Sencilla
99153,,Matrimonial
99153,31,Triple
99153,32,
99153,33,Sencilla
99153,,
99153,35,Matrimonial
99153,36,Matrimonial
99153,37,Sencilla
99153,38,Doble
99153,39,Matrimonial
,5,Doble
,14,
99183,0,Cuadruple
99183,1,Sencilla
99183,2,Cuadruple
99183,3,Doble
99183,4,Doble
99183,5,Cuadruple
99183,6,Sencilla
99183,7,Doble
99183,8,Cuadruple
99183,9,Cuadruple
99183,10,Doble
99183,11,Sencilla
99183,12,Triple
99183,13,Sencilla
99183,14,Triple
99183,15,Triple
99183,16,Suite
99183,17,Doble
99183,18,Triple
99183,19,
99183,20,Cuadruple
99183,21,Triple
99183,22,Matrimonial
99183,23,Triple
99183,24,Triple
99183,25,Sencilla
99183,26,Suite
99190,0,Matrimonial
99190,1,
99190,2,
99190,3,Cuadruple
99190,4,Triple
99190,5,
99190,6,Triple
99190,7,Cuadruple
99190,8,Triple
,9,Matrimonial
99190,10,Cuadruple
99190,11,Triple
99190,12,Triple
99190,,Triple
99190,14,Sencilla
99190,15,
99190,16,Matrimonial
99190,17,Doble
99190,18,Doble
99190,19,Matrimonial
99190,20,Triple
99190,21,Cuadruple
99190,22,Cuadruple
99190,23,Sencilla
99190,,Suite
,25,Cuadruple
99190,26,Matrimonial
,27,Doble
,28,Sencilla
99190,29,
99190,30,Doble
99190,31,Cuadruple
99190,32,Sencilla
99190,33,Suite
99190,34,Suite
99190,35,Matrimonial
99190,36,Triple
,37,Doble
99193,0,Cuadruple
99193,1,Doble
99193,2,Triple
99193,3,
99193,4,Matrimonial
99193,5,Suite
99193,6,Doble
99193,7,Cuadruple
,,Triple
99193,9,Doble
99193,10,Matrimonial
99193,11,Doble
99193,12,Triple
99193,13,Suite
99193,14,Matrimonial
99209,0,Triple
99209,1,Triple
99209,2,Doble
99209,3,Doble
99209,4,Suite
99209,5,Doble
99209,6,Triple
99209,7,Suite
99209,8,Matrimonial
99209,9,Sencilla
99209,,Matrimonial
99209,11,Sencilla
99209,12,Sencilla
99209,13,Suite
99209,14,Doble
99209,15,Suite
,16,Sencilla
99209,17,Cuadruple
99209,18,Sencilla
99209,19,Suite
99209,20,Cuadruple
99209,21,Triple
141825,8,
99209,22,Cuadruple
99209,23,Cuadruple
,19,Triple
,22,Doble
,,Doble
99240,0,
99240,1,Doble
99240,,Triple
99240,3,Matrimonial
99240,4,Triple
99240,5,Suite
,,Matrimonial
99240,7,Triple
99240,8,Doble
99240,9,Triple
99240,10,Cuadruple
99240,11,Cuadruple
99240,12,Matrimonial
99240,13,Triple
99240,14,Cuadruple
99240,15,Suite
99240,16,Cuadruple
99240,,Cuadruple
99240,18,Suite
99240,19,Matrimonial
99240,20,
99240,21,Sencilla
99240,22,
99240,23,Doble
99240,24,Matrimonial
99240,25,Suite
99240,26,Matrimonial
99240,27,Matrimonial
99246,,Doble
99246,1,
99246,2,Sencilla
99246,3,Cuadruple
99246,4,Doble
99246,5,Triple
99246,6,Triple
99246,7,Sencilla
99246,8,
99246,9,Matrimonial
99246,10,
99246,11,Sencilla
99246,12,Doble
99246,13,Suite
99246,14,Matrimonial
99246,,Triple
99246,16,
99246,17,Sencilla
99246,18,Matrimonial
99246,19,Cuadruple
,8,Doble
,11,Suite
,23,Doble
99256,,Suite
99256,,Cuadruple
,13,Matrimonial
99272,,Cuadruple
99272,,Triple
,22,Triple
99272,,Matrimonial
,0,Cuadruple
,17,Matrimonial
99280,,Doble
,29,
,35,Doble
99288,,Sencilla
99288,1,Suite
99288,2,Cuadruple
99288,3,Cuadruple
99288,4,Triple
99288,5,Doble
99288,6,Cuadruple
99288,7,Cuadruple
99288,8,Suite
99288,9,Triple
99288,10,Doble
99288,11,Sencilla
99288,12,Triple
99288,13,Triple
99288,,Triple
99288,15,
99288,16,Suite
99288,17,Suite
,13,Matrimonial
99311,0,Suite
99311,1,Triple
99311,2,Doble
99311,3,Doble
99311,4,Triple
99311,5,Sencilla
99311,6,Suite
99311,7,Cuadruple
99311,8,Suite
99311,9,Suite
99311,10,Sencilla
99311,11,Suite
99311,12,Matrimonial
99311,,Suite
99311,14,
99311,15,Cuadruple
99311,16,Matrimonial
99311,17,Triple
99311,18,Matrimonial
99311,19,Cuadruple
99311,20,Triple
99311,21,Sencilla
99311,22,Doble
99311,23,Doble
99319,0,Triple
99319,1,Sencilla
99319,2,Doble
,3,Doble
99319,4,Cuadruple
99319,5,Suite
99319,6,Triple
99319,7,Doble
99319,8,Sencilla
99319,,Matrimonial
99319,10,Sencilla
99319,11,Doble
99319,12,Triple
99319,13,Doble
99319,14,Triple
99319,15,Doble
99319,16,Sencilla
,17,Cuadruple
99319,18,Triple
99319,19,Triple
99319,20,Sencilla
99319,21,Cuadruple
99319,22,Suite
99319,23,Triple
99319,24,Triple
99319,25,Sencilla
99319,26,Cuadruple
99319,27,Suite
99319,28,Doble
99319,29,Matrimonial
99319,30,Matrimonial
99319,31,Cuadruple
99319,32,Matrimonial
99319,33,Doble
99319,34,
99319,35,Sencilla
99319,36,Cuadruple
99319,37,Triple
99319,38,
99319,39,Doble
99332,0,Doble
99332,1,Matrimonial
99332,2,Matrimonial
99332,3,Suite
99332,4,Sencilla
99332,5,Doble
99332,6,Doble
99332,7,Cuadruple
99332,8,Suite
99332,9,
99332,10,Doble
99332,11,Triple
99332,12,Suite
99332,13,Triple
99332,14,Sencilla
,15,Matrimonial
99332,16,Matrimonial
99332,17,Sencilla
99332,18,Cuadruple
99332,19,Suite
99332,20,Doble
99341,0,Triple
99341,1,Sencilla
99341,2,Doble
99341,3,Sencilla
99341,4,Suite
,5,Cuadruple
99341,6,Cuadruple
99341,7,Triple
99341,,Matrimonial
99341,9,Sencilla
99341,10,Triple
,11,Doble
99341,12,Cuadruple
99341,13,Cuadruple
99341,14,Triple
99341,15,Sencilla
99341,16,Triple
99341,17,Doble
,19,Sencilla
,20,Cuadruple
99384,,Sencilla
,12,Cuadruple
,18,Cuadruple
99386,,Triple
99394,0,Matrimonial
99394,1,Suite
99394,2,
99394,3,Suite
99394,4,Doble
,5,Matrimonial
99394,6,Triple
99394,7,Doble
99394,8,Suite
,9,Sencilla
99394,10,Matrimonial
99394,11,Sencilla
,12,Sencilla
99394,13,Cuadruple
99398,0,Matrimonial
99398,1,Doble
99398,2,Suite
99398,3,
99398,4,Doble
99398,5,Cuadruple
99398,6,Matrimonial
99398,7,Matrimonial
99398,8,Triple
99398,9,Triple
99398,10,Suite
99398,11,Cuadruple
99398,12,Suite
99398,13,Triple
99398,14,Cuadruple
99402,0,Cuadruple
99402,1,Doble
99402,2,Sencilla
99402,,Sencilla
99402,4,Matrimonial
99402,5,Suite
99402,6,Matrimonial
99402,7,Sencilla
99402,8,Matrimonial
99402,9,Matrimonial
99402,10,Suite
99402,11,Matrimonial
99402,12,Cuadruple
99402,,Doble
99402,14,Sencilla
99402,15,Sencilla
99402,16,Cuadruple
99402,17,Matrimonial
99402,18,Suite
99414,,Cuadruple
,13,Triple
99414,,
99414,,Matrimonial
99419,0,Matrimonial
99419,1,Suite
99419,2,Cuadruple
99419,3,Suite
99419,4,
99419,5,Triple
99419,6,Suite
99419,,Suite
99419,,Triple
99419,9,Matrimonial
99419,10,Triple
99419,,Triple
99419,12,Doble
99419,13,Suite
99419,14,Sencilla
99419,15,Matrimonial
99419,16,Cuadruple
99419,17,Doble
99419,18,Triple
99419,19,Sencilla
99419,20,Suite
99419,21,Suite
99419,,Triple
99419,23,Sencilla
99419,24,Triple
99419,25,Sencilla
99419,26,Matrimonial
99419,27,Sencilla
99419,28,Sencilla
99419,,Doble
99419,30,Triple
99429,0,Suite
99429,,Sencilla
99429,2,Sencilla
,3,Sencilla
99429,4,Cuadruple
,5,Sencilla
99429,6,Cuadruple
99429,7,Triple
99429,8,Matrimonial
99429,9,Cuadruple
,10,Matrimonial
99429,11,Matrimonial
99448,,Cuadruple
,6,Triple
,11,Cuadruple
99448,,Sencilla
,23,Matrimonial
,25,Matrimonial
99448,,Suite
99448,,Matrimonial
,38,Sencilla
,6,Cuadruple
,28,
,37,
99469,,Suite
,19,Cuadruple
,0,Sencilla
,5,Matrimonial
99476,,Sencilla
,11,Sencilla
,16,Suite
99496,0,Triple
99496,1,Sencilla
99496,,
99496,3,Suite
99496,4,Suite
99496,5,Suite
99496,6,Cuadruple
99496,7,Suite
,8,Doble
99496,9,Matrimonial
99496,10,Matrimonial
99496,11,Doble
99496,12,Suite
99496,13,Triple
99496,14,Suite
99496,15,Matrimonial
99496,16,Doble
99501,0,Matrimonial
99501,1,Doble
99501,2,Doble
99501,3,Sencilla
99501,4,Triple
99501,5,Matrimonial
99501,6,Sencilla
99501,7,Cuadruple
99501,8,Triple
99501,9,Triple
,10,Cuadruple
99501,11,Cuadruple
99501,12,Doble
99501,,
99501,14,Cuadruple
99501,,Triple
99501,16,Triple
99501,17,Suite
,18,Cuadruple
99501,19,Matrimonial
99501,20,Triple
99501,21,Doble
99501,22,Matrimonial
99501,23,Suite
99501,24,Matrimonial
99501,25,Matrimonial
,26,Sencilla
99501,27,Suite
99501,28,Suite
,29,Doble
99501,30,Cuadruple
99501,31,Cuadruple
99501,32,Sencilla
99501,33,Cuadruple
99501,34,Sencilla
99536,0,Suite
99536,1,Cuadruple
99536,2,Sencilla
99536,3,Cuadruple
99536,4,Triple
99536,5,Cuadruple
99536,6,Doble
99536,,Doble
99536,8,Suite
99536,9,Doble
99536,10,Cuadruple
99536,11,Suite
99536,12,Sencilla
99536,13,Matrimonial
99536,14,Doble
99536,15,Doble
99536,16,Doble
99536,17,Sencilla
99536,18,Cuadruple
99536,19,Cuadruple
99536,20,Matrimonial
99536,21,Cuadruple
99536,22,Suite
99536,23,Matrimonial
99536,,Suite
99536,25,Triple
99536,26,
99536,27,Triple
99536,28,Suite
99536,29,Matrimonial
99536,30,Sencilla
99536,31,Doble
99536,,Triple
99536,33,Suite
99553,0,Sencilla
99553,1,Matrimonial
99553,2,Matrimonial
99553,3,Suite
99553,4,Sencilla
,5,Doble
99553,6,Matrimonial
,7,Suite
99553,8,Sencilla
99553,9,Sencilla
99553,10,Triple
99553,11,Matrimonial
99553,12,Suite
99553,13,Sencilla
99553,14,Sencilla
99553,15,Matrimonial
99553,16,Sencilla
,17,Cuadruple
99553,18,Triple
99553,19,Suite
99553,20,Suite
99553,,Triple
99553,22,Cuadruple
99553,23,Matrimonial
99553,24,
99553,25,Triple
99553,26,Matrimonial
99553,27,Doble
99553,28,Matrimonial
99553,,Sencilla
99553,30,Cuadruple
99553,31,Matrimonial
99553,32,Sencilla
99553,33,Doble
99553,34,Matrimonial
,0,Cuadruple
99565,1,Sencilla
99565,,Suite
99565,3,Matrimonial
99565,4,Matrimonial
99565,5,Matrimonial
99565,6,Cuadruple
99565,7,Doble
99565,8,Cuadruple
,9,Suite
99565,10,Triple
99565,11,Matrimonial
99565,12,Triple
99565,13,Triple
99565,14,Doble
99565,15,Sencilla
99565,16,Cuadruple
99565,17,Triple
99565,18,Doble
99565,19,Matrimonial
99565,20,Triple
99565,21,Triple
,22,Triple
99565,23,Sencilla
99565,24,Matrimonial
99565,25,Sencilla
99565,26,
,27,Suite
99565,28,Cuadruple
99565,29,Cuadruple
99565,30,Triple
99565,31,
99565,32,Doble
99565,33,Suite
99578,0,Suite
99578,1,Doble
99578,2,Sencilla
,3,Sencilla
99578,4,Triple
99578,5,Cuadruple
99578,6,Suite
99578,7,Doble
99578,8,Suite
99578,9,Suite
99578,10,Sencilla
99578,,Sencilla
99578,12,Doble
,13,Triple
99578,14,Suite
99578,15,Triple
99578,16,Doble
99578,17,Cuadruple
99578,18,Suite
99578,19,Cuadruple
99578,20,Doble
99578,,Cuadruple
99578,22,Sencilla
99578,23,Doble
99578,24,Matrimonial
99578,25,Doble
99578,26,Matrimonial
99578,27,Triple
99578,,Triple
,29,Matrimonial
99578,30,Suite
99578,,Cuadruple
99578,32,Cuadruple
99578,33,
99578,34,Suite
99578,35,Suite
,4,Matrimonial
99589,,Cuadruple
99589,,
,14,Doble
99594,0,Matrimonial
99594,1,Doble
99594,2,Sencilla
99594,3,Triple
99594,4,Triple
99594,5,Doble
99594,6,Suite
99594,7,Cuadruple
99594,8,Doble
99594,9,Suite
99594,10,Cuadruple
99594,11,Suite
99594,12,
99594,13,Matrimonial
99594,14,Sencilla
99594,15,Matrimonial
99594,16,Matrimonial
99626,,Sencilla
,10,Doble
99626,,Matrimonial
,31,Doble
99643,0,Doble
99643,1,Triple
99643,2,Cuadruple
99643,3,Suite
99643,4,Cuadruple
99643,5,Triple
99643,6,Triple
99643,7,Matrimonial
99643,8,Sencilla
99643,9,Matrimonial
99643,10,
99643,11,Matrimonial
99643,12,Cuadruple
99643,13,Cuadruple
99643,14,Triple
99643,15,Triple
99643,16,Matrimonial
99643,17,Matrimonial
99643,,Doble
99643,19,Triple
99643,20,Cuadruple
99643,21,Triple
99643,22,Cuadruple
99686,0,Doble
99686,1,Sencilla
,,Triple
99686,3,Suite
99686,4,Doble
99686,5,Doble
99686,6,Triple
99686,7,Doble
99686,8,Sencilla
99686,9,Doble
99686,10,Triple
99686,11,Matrimonial
99686,,Sencilla
,13,
99686,14,Suite
99686,,Doble
99686,16,Suite
99686,17,Sencilla
99686,18,Cuadruple
99686,19,Suite
99686,20,Doble
99686,21,Cuadruple
99686,22,Suite
99686,23,Suite
99686,24,Suite
,25,Doble
99686,26,Matrimonial
99686,27,Triple
99686,,Triple
99686,29,Suite
99686,30,Cuadruple
99686,31,Suite
99686,32,Sencilla
99686,33,Matrimonial
99686,34,Cuadruple
,35,Matrimonial
99686,36,Matrimonial
99686,37,Triple
99686,38,Sencilla
99688,0,Triple
99688,1,Cuadruple
99688,2,Triple
99688,3,Doble
99688,4,Cuadruple
99688,5,Suite
99688,6,Triple
99688,7,Cuadruple
99688,8,Sencilla
99688,9,Matrimonial
99688,10,
99688,11,Sencilla
99688,12,Sencilla
99699,0,Suite
99699,1,Triple
99699,2,Triple
99699,3,Matrimonial
99699,4,Cuadruple
99699,5,Cuadruple
99699,6,Triple
99699,7,Cuadruple
99699,8,Sencilla
99699,9,Sencilla
99699,10,Matrimonial
99699,11,Doble
99699,12,Triple
99699,13,Triple
99712,0,Triple
,1,Matrimonial
99712,2,Doble
99712,3,Doble
99712,4,Triple
99712,5,Triple
99712,6,Cuadruple
99712,7,Doble
99712,8,Doble
99712,9,Suite
99712,10,Sencilla
99712,11,Sencilla
99712,12,Triple
99712,,Suite
99712,14,Matrimonial
99712,15,Cuadruple
99712,16,Matrimonial
99723,0,Suite
99723,1,Matrimonial
99723,2,Doble
99723,3,Matrimonial
99723,4,Sencilla
99723,5,Triple
99723,6,Doble
99723,7,Suite
99723,8,Cuadruple
99723,9,Matrimonial
99723,10,Matrimonial
99723,11,Doble
99723,12,
99723,13,Sencilla
99723,14,Sencilla
99723,15,Triple
99723,16,Cuadruple
99723,17,Matrimonial
99723,18,
99723,19,Doble
99723,20,Sencilla
99723,21,Doble
99723,,Cuadruple
99723,23,
99723,24,Sencilla
99723,25,Suite
99723,26,Cuadruple
99723,27,Sencilla
99723,28,Matrimonial
99727,0,Suite
99727,1,Triple
99727,2,Matrimonial
99727,3,Sencilla
99727,4,
99727,5,Matrimonial
99727,,Doble
99727,7,Doble
,8,Matrimonial
99727,9,Suite
99727,10,Sencilla
99727,11,Suite
99727,,Matrimonial
,3,Matrimonial
99731,,Suite
,16,Doble
99750,0,Matrimonial
99750,1,Doble
99750,2,Triple
99750,,Triple
99750,4,Doble
99750,5,Triple
99750,6,Doble
99750,7,Doble
