hotel_id,numero_habitacion,tipo
99319,37,Triple
99319,38,
99319,39,Doble
99332,0,Doble
99332,1,Matrimonial
99332,2,Matrimonial
99332,3,Suite
99332,4,Sencilla
99332,5,Doble
99332,6,Doble
99332,7,Cuadruple
99332,8,Suite
99332,9,
99332,10,Doble
99332,11,Triple
99332,12,Suite
99332,13,Triple
99332,14,Sencilla
,15,Matrimonial
99332,16,Matrimonial
99332,17,Sencilla
99332,18,Cuadruple
99332,19,Suite
99332,20,Doble
99341,0,Triple
99341,1,Sencilla
99341,2,Doble
99341,3,Sencilla
99341,4,Suite
,5,Cuadruple
99341,6,Cuadruple
99341,7,Triple
99341,,Matrimonial
99341,9,Sencilla
99341,10,Triple
,11,Doble
99341,12,Cuadruple
99341,13,Cuadruple
99341,14,Triple
99341,15,Sencilla
99341,16,Triple
99341,17,Doble
99369,0,Cuadruple
99369,1,
99369,2,Doble
99369,3,Matrimonial
99369,4,Matrimonial
99369,5,Sencilla
99369,6,Matrimonial
99369,7,Matrimonial
99369,8,Suite
99369,9,Doble
99369,10,Cuadruple
99369,11,Doble
99369,12,Sencilla
99369,13,Sencilla
99369,14,Doble
99369,15,Doble
99369,16,
99369,17,Doble
99369,18,Suite
,19,Sencilla
,20,Cuadruple
99369,21,Suite
99369,22,Triple
99369,23,Doble
99369,24,Matrimonial
99369,25,Sencilla
99369,26,Sencilla
99369,27,Suite
99369,28,Matrimonial
99369,29,Cuadruple
99369,30,Doble
99369,31,Cuadruple
99384,0,Cuadruple
99384,1,Sencilla
99384,2,Cuadruple
99384,3,Doble
99384,4,Doble
99384,5,Suite
99384,6,Triple
99384,7,Suite
99384,8,Sencilla
99384,,Sencilla
99384,10,Sencilla
99384,11,Doble
,12,Cuadruple
99384,13,Sencilla
99384,14,Matrimonial
99384,15,Matrimonial
99384,16,Suite
99384,17,Triple
99384,18,Triple
99384,19,Matrimonial
99384,20,Triple
99384,21,Doble
99384,22,Cuadruple
99384,23,Suite
99384,24,Triple
99384,25,Matrimonial
99384,26,Suite
99384,27,Suite
99384,28,Triple
99384,29,
99384,30,Doble
99384,31,Suite
99384,32,Suite
99384,33,Suite
99384,34,Matrimonial
99384,35,Triple
99384,36,Triple
99384,37,Doble
99384,38,Cuadruple
99384,39,Doble
99386,0,
99386,1,Sencilla
99386,2,
99386,3,
99386,4,Cuadruple
99386,5,Suite
99386,6,Triple
99386,7,Sencilla
99386,8,Matrimonial
99386,9,Suite
99386,10,Suite
99386,11,Doble
99386,12,Sencilla
99386,13,Doble
99386,14,Matrimonial
99386,15,Matrimonial
99386,16,Cuadruple
99386,17,Matrimonial
,18,Cuadruple
99386,19,Cuadruple
99386,20,Sencilla
99386,21,Doble
99386,22,Suite
99386,,Triple
99394,0,Matrimonial
99394,1,Suite
99394,2,
99394,3,Suite
99394,4,Doble
,5,Matrimonial
99394,6,Triple
99394,7,Doble
99394,8,Suite
,9,Sencilla
99394,10,Matrimonial
99394,11,Sencilla
,12,Sencilla
99394,13,Cuadruple
99398,0,Matrimonial
99398,1,Doble
99398,2,Suite
99398,3,
99398,4,Doble
99398,5,Cuadruple
99398,6,Matrimonial
99398,7,Matrimonial
99398,8,Triple
99398,9,Triple
99398,10,Suite
99398,11,Cuadruple
99398,12,Suite
99398,13,Triple
99398,14,Cuadruple
99402,0,Cuadruple
99402,1,Doble
99402,2,Sencilla
99402,,Sencilla
99402,4,Matrimonial
99402,5,Suite
99402,6,Matrimonial
99402,7,Sencilla
99402,8,Matrimonial
99402,9,Matrimonial
99402,10,Suite
99402,11,Matrimonial
99402,12,Cuadruple
99402,,Doble
99402,14,Sencilla
99402,15,Sencilla
99402,16,Cuadruple
99402,17,Matrimonial
99402,18,Suite
99414,0,Sencilla
99414,1,Suite
99414,,Cuadruple
99414,3,Matrimonial
99414,4,Matrimonial
99414,5,Matrimonial
99414,6,Matrimonial
99414,7,Doble
99414,8,Triple
99414,9,Doble
99414,10,Doble
99414,11,Sencilla
99414,12,Doble
,13,Triple
99414,14,
99414,15,Suite
99414,16,
99414,,
99414,18,Sencilla
99414,19,Doble
99414,20,Sencilla
99414,21,Cuadruple
99414,22,Matrimonial
99414,23,Sencilla
99414,24,Triple
99414,25,Sencilla
99414,26,Suite
99414,27,Triple
99414,,Matrimonial
99414,29,Sencilla
99414,30,Cuadruple
99414,31,Cuadruple
99414,32,Doble
99419,0,Matrimonial
99419,1,Suite
99419,2,Cuadruple
99419,3,Suite
99419,4,
99419,5,Triple
99419,6,Suite
99419,,Suite
99419,,Triple
99419,9,Matrimonial
99419,10,Triple
99419,,Triple
99419,12,Doble
99419,13,Suite
99419,14,Sencilla
99419,15,Matrimonial
99419,16,Cuadruple
99419,17,Doble
99419,18,Triple
99419,19,Sencilla
99419,20,Suite
99419,21,Suite
99419,,Triple
99419,23,Sencilla
99419,24,Triple
99419,25,Sencilla
99419,26,Matrimonial
99419,27,Sencilla
99419,28,Sencilla
99419,,Doble
99419,30,Triple
99429,0,Suite
99429,,Sencilla
99429,2,Sencilla
,3,Sencilla
99429,4,Cuadruple
,5,Sencilla
99429,6,Cuadruple
99429,7,Triple
99429,8,Matrimonial
99429,9,Cuadruple
,10,Matrimonial
99429,11,Matrimonial
99448,0,Sencilla
99448,1,Cuadruple
99448,2,Sencilla
99448,,Cuadruple
99448,4,
99448,5,Sencilla
,6,Triple
99448,7,Cuadruple
99448,8,Sencilla
99448,9,Suite
99448,10,Suite
,11,Cuadruple
99448,,Sencilla
99448,13,Doble
99448,14,Doble
99448,15,Sencilla
99448,16,Doble
99448,17,Triple
99448,18,Matrimonial
99448,19,Suite
99448,20,Cuadruple
99448,21,Suite
99448,22,
,23,Matrimonial
99448,24,Sencilla
,25,Matrimonial
99448,26,Suite
99448,,Suite
99448,28,Triple
99448,29,Sencilla
99448,30,
99448,31,Matrimonial
99448,32,Cuadruple
99448,33,Matrimonial
99448,34,
99448,,Matrimonial
99448,36,Cuadruple
99448,37,
,38,Sencilla
99448,39,Triple
99461,0,Sencilla
99461,1,Triple
99461,2,Doble
99461,3,Sencilla
99461,4,Doble
99461,5,Cuadruple
,6,Cuadruple
99461,7,Matrimonial
99461,8,Triple
99461,9,Suite
99461,10,Cuadruple
99461,11,Matrimonial
99461,12,Doble
99461,13,
99461,14,Matrimonial
99461,15,Sencilla
99461,16,Suite
99461,17,Doble
99461,18,Cuadruple
99461,19,Cuadruple
99461,20,Matrimonial
99461,21,Sencilla
99461,22,Triple
99461,23,Matrimonial
99461,24,Cuadruple
99461,25,Matrimonial
99461,26,
99461,27,Cuadruple
,28,
99461,29,Suite
99461,30,Doble
99461,31,Cuadruple
99461,32,Matrimonial
99461,33,Sencilla
99461,34,Sencilla
99461,35,Sencilla
99461,36,Suite
,37,
99469,0,Doble
99469,1,Suite
99469,2,Sencilla
99469,3,Triple
99469,4,Sencilla
99469,5,Suite
99469,6,Doble
99469,7,Triple
99469,8,Doble
99469,9,Sencilla
99469,10,
99469,11,Matrimonial
99469,12,Matrimonial
99469,13,
99469,14,Doble
99469,15,Doble
99469,16,
99469,17,Matrimonial
99469,,Suite
,19,Cuadruple
99469,20,Suite
99469,21,
99469,22,Matrimonial
99469,23,Triple
99469,24,Matrimonial
99469,25,Cuadruple
99469,26,Suite
,0,Sencilla
99476,1,Sencilla
99476,2,Cuadruple
99476,3,
99476,4,Matrimonial
,5,Matrimonial
99476,6,Matrimonial
99476,7,
99476,8,Doble
99476,9,Matrimonial
99476,10,Sencilla
99476,11,Triple
99476,12,
99476,13,Doble
99476,14,Suite
99476,,Sencilla
99476,16,Suite
99476,17,Sencilla
99476,18,Triple
99486,0,Cuadruple
99486,1,Sencilla
99486,2,Triple
99486,3,Cuadruple
99486,4,Doble
99486,5,Suite
99486,6,Sencilla
99486,7,Triple
99486,8,Suite
99486,9,Suite
99486,10,
,11,Sencilla
99486,12,Sencilla
99486,13,Suite
99486,14,Triple
99486,15,Sencilla
,16,Suite
99486,17,Triple
99496,0,Triple
99496,1,Sencilla
99496,,
99496,3,Suite
99496,4,Suite
99496,5,Suite
99496,6,Cuadruple
99496,7,Suite
,8,Doble
99496,9,Matrimonial
99496,10,Matrimonial
99496,11,Doble
99496,12,Suite
99496,13,Triple
99496,14,Suite
99496,15,Matrimonial
99496,16,Doble
99501,0,Matrimonial
99501,1,Doble
99501,2,Doble
99501,3,Sencilla
99501,4,Triple
99501,5,Matrimonial
99501,6,Sencilla
99501,7,Cuadruple
99501,8,Triple
99501,9,Triple
,10,Cuadruple
99501,11,Cuadruple
99501,12,Doble
99501,,
99501,14,Cuadruple
99501,,Triple
99501,16,Triple
99501,17,Suite
,18,Cuadruple
99501,19,Matrimonial
99501,20,Triple
99501,21,Doble
99501,22,Matrimonial
99501,23,Suite
99501,24,Matrimonial
99501,25,Matrimonial
,26,Sencilla
99501,27,Suite
99501,28,Suite
,29,Doble
99501,30,Cuadruple
99501,31,Cuadruple
99501,32,Sencilla
99501,33,Cuadruple
99501,34,Sencilla
99536,0,Suite
99536,1,Cuadruple
99536,2,Sencilla
99536,3,Cuadruple
99536,4,Triple
99536,5,Cuadruple
99536,6,Doble
99536,,Doble
99536,8,Suite
99536,9,Doble
99536,10,Cuadruple
99536,11,Suite
99536,12,Sencilla
99536,13,Matrimonial
99536,14,Doble
99536,15,Doble
99536,16,Doble
99536,17,Sencilla
99536,18,Cuadruple
99536,19,Cuadruple
99536,20,Matrimonial
99536,21,Cuadruple
99536,22,Suite
99536,23,Matrimonial
99536,,Suite
99536,25,Triple
99536,26,
99536,27,Triple
99536,28,Suite
99536,29,Matrimonial
99536,30,Sencilla
99536,31,Doble
99536,,Triple
99536,33,Suite
99553,0,Sencilla
99553,1,Matrimonial
99553,2,Matrimonial
99553,3,Suite
99553,4,Sencilla
,5,Doble
99553,6,Matrimonial
,7,Suite
99553,8,Sencilla
99553,9,Sencilla
99553,10,Triple
99553,11,Matrimonial
99553,12,Suite
99553,13,Sencilla
99553,14,Sencilla
99553,15,Matrimonial
99553,16,Sencilla
,17,Cuadruple
99553,18,Triple
99553,19,Suite
99553,20,Suite
99553,,Triple
99553,22,Cuadruple
99553,23,Matrimonial
99553,24,
99553,25,Triple
99553,26,Matrimonial
99553,27,Doble
99553,28,Matrimonial
99553,,Sencilla
99553,30,Cuadruple
99553,31,Matrimonial
99553,32,Sencilla
99553,33,Doble
99553,34,Matrimonial
,0,Cuadruple
99565,1,Sencilla
99565,,Suite
99565,3,Matrimonial
99565,4,Matrimonial
99565,5,Matrimonial
99565,6,Cuadruple
99565,7,Doble
99565,8,Cuadruple
,9,Suite
99565,10,Triple
99565,11,Matrimonial
99565,12,Triple
99565,13,Triple
99565,14,Doble
99565,15,Sencilla
99565,16,Cuadruple
99565,17,Triple
99565,18,Doble
99565,19,Matrimonial
99565,20,Triple
99565,21,Triple
,22,Triple
99565,23,Sencilla
99565,24,Matrimonial
99565,25,Sencilla
99565,26,
,27,Suite
99565,28,Cuadruple
99565,29,Cuadruple
99565,30,Triple
99565,31,
99565,32,Doble
99565,33,Suite
99578,0,Suite
99578,1,Doble
99578,2,Sencilla
,3,Sencilla
99578,4,Triple
99578,5,Cuadruple
99578,6,Suite
99578,7,Doble
99578,8,Suite
99578,9,Suite
99578,10,Sencilla
99578,,Sencilla
99578,12,Doble
,13,Triple
99578,14,Suite
99578,15,Triple
99578,16,Doble
99578,17,Cuadruple
99578,18,Suite
99578,19,Cuadruple
99578,20,Doble
99578,,Cuadruple
99578,22,Sencilla
99578,23,Doble
99578,24,Matrimonial
99578,25,Doble
99578,26,Matrimonial
99578,27,Triple
99578,,Triple
,29,Matrimonial
99578,30,Suite
99578,,Cuadruple
99578,32,Cuadruple
99578,33,
99578,34,Suite
99578,35,Suite
99589,0,Doble
99589,1,Sencilla
99589,2,Suite
99589,3,Cuadruple
,4,Matrimonial
99589,5,
99589,6,Sencilla
99589,7,Suite
99589,,Cuadruple
99589,,
99589,10,Cuadruple
99589,11,Suite
99589,12,Doble
99589,13,Cuadruple
,14,Doble
99594,0,Matrimonial
99594,1,Doble
99594,2,Sencilla
99594,3,Triple
99594,4,Triple
99594,5,Doble
99594,6,Suite
99594,7,Cuadruple
99594,8,Doble
99594,9,Suite
99594,10,Cuadruple
99594,11,Suite
99594,12,
99594,13,Matrimonial
99594,14,Sencilla
99594,15,Matrimonial
99594,16,Matrimonial
99626,0,Doble
99626,,Sencilla
99626,2,Cuadruple
99626,3,Doble
99626,4,Sencilla
99626,5,Sencilla
99626,6,Sencilla
99626,7,
99626,8,
99626,9,Sencilla
,10,Doble
99626,11,Doble
99626,12,Doble
99626,13,
99626,14,Sencilla
99626,15,Sencilla
99626,16,Triple
99626,17,Triple
99626,18,Sencilla
99626,19,Doble
99626,20,Cuadruple
99626,21,Matrimonial
99626,22,Doble
99626,23,Matrimonial
99626,24,Cuadruple
99626,25,Sencilla
99626,,Matrimonial
99626,27,Doble
99626,28,Cuadruple
99626,29,Matrimonial
99626,30,Matrimonial
,31,Doble
99626,32,Matrimonial
99626,33,Triple
99626,34,Doble
99626,35,Suite
99626,36,Cuadruple
99626,37,Cuadruple
99626,38,
99643,0,Doble
99643,1,Triple
99643,2,Cuadruple
99643,3,Suite
99643,4,Cuadruple
99643,5,Triple
99643,6,Triple
99643,7,Matrimonial
99643,8,Sencilla
99643,9,Matrimonial
99643,10,
99643,11,Matrimonial
99643,12,Cuadruple
99643,13,Cuadruple
99643,14,Triple
99643,15,Triple
99643,16,Matrimonial
99643,17,Matrimonial
99643,,Doble
99643,19,Triple
99643,20,Cuadruple
99643,21,Triple
99643,22,Cuadruple
99686,0,Doble
99686,1,Sencilla
,,Triple
99686,3,Suite
99686,4,Doble
99686,5,Doble
99686,6,Triple
99686,7,Doble
99686,8,Sencilla
99686,9,Doble
99686,10,Triple
99686,11,Matrimonial
99686,,Sencilla
,13,
99686,14,Suite
99686,,Doble
99686,16,Suite
99686,17,Sencilla
99686,18,Cuadruple
99686,19,Suite
99686,20,Doble
99686,21,Cuadruple
99686,22,Suite
99686,23,Suite
99686,24,Suite
,25,Doble
99686,26,Matrimonial
99686,27,Triple
99686,,Triple
99686,29,Suite
99686,30,Cuadruple
99686,31,Suite
99686,32,Sencilla
99686,33,Matrimonial
99686,34,Cuadruple
,35,Matrimonial
99686,36,Matrimonial
99686,37,Triple
99686,38,Sencilla
99688,0,Triple
99688,1,Cuadruple
99688,2,Triple
99688,3,Doble
99688,4,Cuadruple
99688,5,Suite
99688,6,Triple
99688,7,Cuadruple
99688,8,Sencilla
99688,9,Matrimonial
99688,10,
99688,11,Sencilla
99688,12,Sencilla
99699,0,Suite
99699,1,Triple
99699,2,Triple
99699,3,Matrimonial
99699,4,Cuadruple
99699,5,Cuadruple
99699,6,Triple
99699,7,Cuadruple
99699,8,Sencilla
99699,9,Sencilla
99699,10,Matrimonial
99699,11,Doble
99699,12,Triple
99699,13,Triple
99712,0,Triple
,1,Matrimonial
99712,2,Doble
99712,3,Doble
99712,4,Triple
99712,5,Triple
99712,6,Cuadruple
99712,7,Doble
99712,8,Doble
99712,9,Suite
99712,10,Sencilla
99712,11,Sencilla
99712,12,Triple
99712,,Suite
99712,14,Matrimonial
99712,15,Cuadruple
99712,16,Matrimonial
99723,0,Suite
99723,1,Matrimonial
99723,2,Doble
99723,3,Matrimonial
99723,4,Sencilla
99723,5,Triple
99723,6,Doble
99723,7,Suite
99723,8,Cuadruple
99723,9,Matrimonial
99723,10,Matrimonial
99723,11,Doble
99723,12,
99723,13,Sencilla
99723,14,Sencilla
99723,15,Triple
99723,16,Cuadruple
99723,17,Matrimonial
99723,18,
99723,19,Doble
99723,20,Sencilla
99723,21,Doble
99723,,Cuadruple
99723,23,
99723,24,Sencilla
99723,25,Suite
99723,26,Cuadruple
99723,27,Sencilla
99723,28,Matrimonial
99727,0,Suite
99727,1,Triple
99727,2,Matrimonial
99727,3,Sencilla
99727,4,
99727,5,Matrimonial
99727,,Doble
99727,7,Doble
,8,Matrimonial
99727,9,Suite
99727,10,Sencilla
99727,11,Suite
99727,,Matrimonial
99731,0,Doble
99731,1,Matrimonial
99731,2,Triple
,3,Matrimonial
99731,4,Triple
99731,5,Matrimonial
99731,6,Sencilla
99731,7,Matrimonial
99731,8,Matrimonial
99731,9,Cuadruple
99731,10,Suite
99731,11,Sencilla
99731,12,Sencilla
99731,13,Matrimonial
99731,14,Matrimonial
99731,,Suite
,16,Doble
99731,17,Doble
99731,18,Matrimonial
99731,19,Matrimonial
99731,20,Matrimonial
99731,21,Cuadruple
99731,22,Triple
99731,23,Suite
99750,0,Matrimonial
99750,1,Doble
99750,2,Triple
99750,,Triple
99750,4,Doble
99750,5,Triple
99750,6,Doble
99750,7,Doble
99750,8,Triple
99750,9,Cuadruple
99750,10,Doble
99750,11,Matrimonial
99750,12,Suite
99750,13,Matrimonial
99750,14,Doble
99750,,Doble
99750,16,
99750,17,Triple
99750,18,Cuadruple
99750,19,Triple
99756,0,Cuadruple
99756,1,Cuadruple
99756,2,
99756,3,Triple
99756,4,Doble
99756,5,Triple
99756,6,Sencilla
99756,7,Matrimonial
99756,8,Triple
,9,Cuadruple
,10,Triple
99756,11,Sencilla
99767,0,Sencilla
99767,1,Cuadruple
99767,2,Sencilla
99767,3,Suite
99767,4,Matrimonial
99767,5,Matrimonial
99767,6,Doble
99767,7,Cuadruple
99767,8,Doble
99767,9,Cuadruple
99767,10,Suite
99767,11,Doble
,0,
99771,1,Cuadruple
99771,2,Sencilla
99771,3,Matrimonial
99771,4,Sencilla
,5,Triple
,6,Matrimonial
99771,7,Cuadruple
99771,8,Suite
99771,9,Cuadruple
99771,10,Sencilla
99771,11,Suite
99771,12,Triple
99771,13,Sencilla
99771,,Doble
99771,15,Cuadruple
99771,16,Sencilla
99771,17,Triple
99771,18,Matrimonial
99771,19,Doble
99771,20,Doble
99771,21,
99771,22,Matrimonial
,23,Matrimonial
99789,0,Suite
99789,1,Triple
99789,2,Cuadruple
99789,3,Cuadruple
99789,4,Triple
99789,5,Matrimonial
99789,6,Sencilla
99789,7,Suite
99789,8,Suite
99789,9,Triple
99789,10,Doble
99789,11,Doble
99789,12,Cuadruple
99789,13,Sencilla
99789,14,Sencilla
99789,15,Suite
99789,16,Sencilla
99789,17,Doble
99789,18,Triple
99789,19,
99797,0,Triple
99797,,Sencilla
99797,2,Matrimonial
99797,3,Doble
99797,,Sencilla
99797,5,Cuadruple
99797,,Matrimonial
99797,7,Triple
99797,8,Cuadruple
99797,9,Triple
99797,10,Suite
99797,11,Matrimonial
99797,12,Doble
99797,13,Cuadruple
99797,14,Suite
99797,15,Sencilla
99797,16,Suite
99797,17,Triple
99797,18,Cuadruple
99797,19,Matrimonial
99797,20,Matrimonial
99797,21,Sencilla
99797,22,Doble
99797,23,Doble
99797,24,Sencilla
99797,25,Sencilla
99797,26,Suite
99797,27,Cuadruple
99797,28,Triple
99797,29,
99797,30,
99797,31,Suite
99797,32,Suite
99797,33,Matrimonial
,,Cuadruple
99797,35,Doble
99797,36,
99797,37,Suite
99803,,Doble
99803,1,Suite
99803,2,Sencilla
99803,3,Doble
99803,4,Doble
,5,Doble
99803,6,Doble
99803,7,Matrimonial
99803,8,Cuadruple
99803,9,Matrimonial
99803,,Doble
99803,11,Doble
99803,12,Cuadruple
99809,0,Triple
99809,1,Cuadruple
99809,2,Doble
99809,,Doble
99809,,Suite
99809,5,Matrimonial
,,Triple
99809,7,Triple
,8,Triple
99809,9,Triple
99809,,Sencilla
99809,11,
99809,12,Suite
99809,13,Triple
99809,14,Triple
99809,15,Cuadruple
99809,16,Sencilla
99809,17,Cuadruple
99809,18,Matrimonial
99809,19,Doble
99809,20,Sencilla
99809,21,Doble
99809,22,Matrimonial
99815,0,Doble
,1,Doble
99815,2,Cuadruple
,3,Suite
99815,4,Doble
99815,5,Doble
99815,6,Suite
99815,7,Sencilla
99815,,
99815,9,Sencilla
99815,10,
99815,11,Doble
99815,12,Sencilla
99815,13,Matrimonial
99815,14,Doble
99815,15,Sencilla
99815,16,Matrimonial
99815,,Sencilla
99815,18,Cuadruple
99815,19,Sencilla
99815,20,Triple
99815,21,Cuadruple
99815,22,Matrimonial
99815,23,Suite
99815,24,Doble
99815,25,Triple
99815,26,Cuadruple
99815,27,Triple
99815,28,Triple
99815,29,
99815,30,Triple
99815,31,Triple
99817,0,Doble
99817,1,Cuadruple
99817,2,Sencilla
99817,3,Triple
99817,4,Cuadruple
99817,5,
99817,6,Triple
99817,7,Doble
99817,8,Doble
99817,9,Triple
99817,10,Suite
99817,11,Triple
99817,12,Matrimonial
99824,,Suite
99824,1,Sencilla
99824,2,Sencilla
99824,3,Matrimonial
99824,,Doble
99824,5,Sencilla
99824,,Sencilla
99824,7,Sencilla
99824,8,Sencilla
99824,9,Matrimonial
99824,10,Matrimonial
,11,Sencilla
99824,12,Triple
99824,13,Cuadruple
99824,14,Doble
,15,Cuadruple
99824,,Matrimonial
99824,17,Suite
,18,Triple
99824,19,Sencilla
99824,20,Matrimonial
99824,,Cuadruple
99824,22,Matrimonial
99824,23,Matrimonial
99824,24,Matrimonial
99824,,Doble
99824,26,Cuadruple
99824,27,Sencilla
99824,28,Cuadruple
99824,29,Suite
99824,,Cuadruple
99824,31,Sencilla
99824,32,
99824,33,Cuadruple
,34,Doble
99824,35,Sencilla
99824,36,Triple
99824,37,Cuadruple
99824,38,Matrimonial
99833,0,Sencilla
99833,1,Suite
99833,2,Matrimonial
99833,3,Triple
99833,4,Triple
99833,5,Triple
99833,6,Cuadruple
99833,7,Triple
99833,8,Matrimonial
99833,,Doble
99833,10,Suite
99833,11,Sencilla
99841,0,
99841,1,
99841,2,Doble
99841,3,Suite
99841,4,Doble
99841,5,Triple
99841,6,
,7,Matrimonial
,,Doble
99841,9,Doble
99841,10,Matrimonial
99841,11,Cuadruple
99841,12,Sencilla
99841,13,Suite
99841,14,Suite
99841,15,Matrimonial
99841,16,Matrimonial
99841,17,Suite
99841,18,Doble
99841,19,Doble
99841,20,Suite
99841,21,Triple
,22,Matrimonial
99841,23,Triple
99841,24,Cuadruple
99841,25,Suite
99841,26,Sencilla
99841,27,Matrimonial
99841,28,Cuadruple
99841,29,Cuadruple
99841,30,Triple
99841,31,Cuadruple
99841,32,
,33,Matrimonial
99841,34,Matrimonial
99841,35,Sencilla
99855,0,Matrimonial
99855,1,Doble
,,Doble
99855,,Suite
99855,4,Doble
99855,5,Doble
99855,6,Matrimonial
99855,7,Sencilla
,8,Doble
99855,9,Doble
99855,10,Sencilla
99855,11,Doble
99855,12,Triple
99855,13,Triple
99855,14,
99855,15,Suite
99855,16,Matrimonial
99855,17,Cuadruple
99861,0,Doble
99861,1,Doble
99861,2,Suite
,3,Cuadruple
99861,4,Triple
99861,5,Cuadruple
99861,6,Doble
99861,7,Cuadruple
99861,,Matrimonial
99861,,Suite
,10,Doble
99861,11,Doble
99861,12,Sencilla
99861,13,Matrimonial
99861,14,Matrimonial
99865,0,Matrimonial
99865,1,
99865,2,Matrimonial
99865,3,Triple
99865,4,Triple
99865,5,Doble
99865,6,Suite
99865,7,Doble
99865,8,Suite
99865,9,Cuadruple
99865,10,Matrimonial
99865,11,Cuadruple
99865,12,Sencilla
99865,13,Sencilla
99865,14,
99865,15,Doble
99865,16,
99865,17,Doble
99865,,Cuadruple
99865,19,Matrimonial
99865,20,Matrimonial
99865,21,Matrimonial
99865,22,Matrimonial
99865,23,Triple
99865,24,Suite
99865,25,Cuadruple
99865,26,Doble
99865,27,
99865,28,Matrimonial
99865,29,Cuadruple
99865,30,Matrimonial
99865,31,Cuadruple
99865,32,Triple
99865,33,Triple
99868,0,Triple
99868,1,Suite
99868,2,
99868,3,Matrimonial
99868,4,Matrimonial
99868,5,Sencilla
99868,6,Cuadruple
99868,7,Triple
99868,8,Cuadruple
99868,,Triple
99868,10,Matrimonial
99868,11,Doble
99868,12,Triple
99868,13,
99868,14,Sencilla
99868,15,Doble
99868,16,Matrimonial
99868,17,Suite
99868,18,Suite
99868,19,Cuadruple
99868,20,Triple
99868,21,Matrimonial
99868,22,
99879,0,Matrimonial
99879,1,Cuadruple
99879,2,Doble
99879,3,Triple
99879,4,Triple
99879,5,Matrimonial
99879,6,Sencilla
99879,7,Suite
99879,8,Triple
99879,9,Suite
99879,,Doble
,11,Doble
99879,12,Doble
99879,13,Matrimonial
99879,14,Cuadruple
99879,15,Cuadruple
99879,16,Cuadruple
99879,17,Suite
99879,18,Cuadruple
99879,19,Suite
99879,20,Sencilla
99879,21,Matrimonial
99879,22,Suite
99879,23,Cuadruple
99879,24,Triple
99879,25,Suite
99879,26,Sencilla
99879,27,Triple
99879,28,Sencilla
99879,29,Doble
99879,30,Sencilla
99879,31,Triple
99879,32,Suite
99879,33,Cuadruple
99879,34,Triple
99879,35,Sencilla
99879,36,Doble
99879,37,Cuadruple
99879,38,Cuadruple
,0,Suite
99893,1,Doble
99893,2,Matrimonial
99893,3,Triple
99893,4,Matrimonial
99893,5,Suite
99893,6,Matrimonial
99893,7,
99893,8,Matrimonial
99893,9,Suite
99893,10,Matrimonial
99893,11,Triple
99893,12,Triple
99893,13,Cuadruple
99893,14,Doble
99893,15,Cuadruple
99893,16,Suite
99893,17,Suite
,18,Triple
,,Cuadruple
99893,20,Sencilla
99893,21,Triple
99893,22,Matrimonial
99893,23,Triple
99893,24,Sencilla
99893,25,Triple
99901,0,Suite
99901,1,Suite
99901,2,Cuadruple
99901,3,Doble
99901,4,Matrimonial
99901,5,Suite
99901,6,Doble
99901,7,Cuadruple
99901,8,Matrimonial
99901,,Doble
99901,10,Triple
99901,11,Matrimonial
99901,12,Doble
99901,13,Suite
99901,14,Suite
99901,15,Cuadruple
99901,16,Suite
99901,17,Sencilla
99901,18,Sencilla
99901,19,Matrimonial
99901,20,Suite
99901,21,Triple
99901,22,Suite
99901,,Doble
99901,24,Triple
99901,25,Doble
99901,26,Triple
99901,27,Triple
99901,28,Matrimonial
99901,29,Doble
99901,30,Sencilla
99936,0,Sencilla
99936,1,Matrimonial
99936,2,Doble
99936,3,
99936,,Triple
99936,5,Sencilla
99936,6,Cuadruple
,,Matrimonial
99936,8,Cuadruple
99936,,
99936,10,Matrimonial
99936,11,Triple
99936,12,Doble
99936,13,Triple
99936,14,Doble
99936,15,Cuadruple
99936,16,Suite
99936,17,Doble
99936,18,Cuadruple
99936,19,Suite
99936,20,Triple
99936,,Doble
99936,22,
99936,,Suite
99936,24,Triple
99936,25,Matrimonial
99936,26,Suite
99940,0,Suite
99940,1,Sencilla
99940,2,Cuadruple
99940,3,Triple
99940,4,Triple
99940,5,Doble
99940,6,Cuadruple
99940,7,Doble
99940,8,Cuadruple
99940,9,Triple
99940,10,Doble
99940,11,Matrimonial
99940,12,Matrimonial
99940,13,Suite
99940,14,Suite
99940,15,Cuadruple
99940,,Suite
99940,17,Cuadruple
99940,18,Cuadruple
99940,19,Matrimonial
99940,20,Doble
99940,21,Doble
99940,22,Triple
,23,Doble
99940,24,Sencilla
99940,25,Cuadruple
99944,0,Sencilla
,1,Sencilla
99944,2,Triple
99944,3,Matrimonial
99944,4,Matrimonial
99944,5,Sencilla
99944,6,Matrimonial
99944,7,Suite
99944,8,Suite
,9,Doble
99944,10,Suite
99944,11,Suite
,12,Sencilla
99944,13,Cuadruple
99944,,Suite
99944,15,Sencilla
99944,16,Sencilla
99944,17,Cuadruple
99944,18,Suite
99944,,Suite
99944,20,Cuadruple
99944,21,Triple
99944,22,Matrimonial
99944,23,Cuadruple
99944,24,Triple
99944,25,Suite
99944,26,Suite
99944,27,Triple
99944,28,Sencilla
99944,29,Cuadruple
99944,30,Cuadruple
99944,31,Triple
99944,32,Sencilla
99944,,Cuadruple
99944,34,Sencilla
99993,0,Matrimonial
99993,1,Sencilla
99993,2,Doble
